customer ID,Gender,Age,Item Purchased,Category,Season,Color,Size,Location,Ratings,Subscription status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchased,Payment method,Frequency Of Purchases,Purchase Amount USD
1191,Male,66,Wallet,Accessories,Fall,Olive,XL,Maryland,4.3,Yes,Store Pickup,No,Yes,14,Debit Card,Bi-Weekly,27
1192,Male,58,Flip-Flops,Footwear,Fall,Teal,S,Hawaii,2.5,Yes,2-Day Shipping,No,Yes,12,Cash,Weekly,80
1193,Male,43,Bracelet,Accessories,Summer,White,S,Alabama,2.6,Yes,Standard,No,Yes,10,Credit Card,Monthly,30
1194,Male,52,Overcoat,Outerwear,Spring,Charcoal,M,West Virginia,4.9,Yes,Express,No,Yes,19,Venmo,Fortnightly,25
1195,Male,35,Dress,Clothing,Spring,Yellow,M,West Virginia,4.7,Yes,Next Day Air,No,Yes,4,PayPal,Bi-Weekly,35
1196,Male,23,Belt,Accessories,Winter,Charcoal,XL,Vermont,3,Yes,Free Shipping,No,Yes,48,Venmo,Fortnightly,67
1197,Male,25,Belt,Accessories,Summer,Gray,M,Ohio,3.5,Yes,2-Day Shipping,No,Yes,37,Venmo,Quarterly,46
1198,Male,33,Belt,Accessories,Summer,Turquoise,L,Wisconsin,4.8,Yes,Standard,No,Yes,4,Venmo,Monthly,35
1199,Male,48,Overcoat,Outerwear,Summer,Cyan,S,South Dakota,4.3,Yes,Store Pickup,No,Yes,15,Bank Transfer,Every 3 Months,86
1200,Male,42,Sneakers,Footwear,Winter,Charcoal,M,Iowa,3.2,Yes,Next Day Air,No,Yes,33,Cash,Annually,81
1201,Male,55,Sneakers,Footwear,Fall,Silver,M,Maryland,3.1,Yes,Store Pickup,No,Yes,30,Venmo,Annually,42
1202,Male,59,Headphones,Electronics,Winter,Olive,M,Colorado,2.8,Yes,Free Shipping,No,Yes,23,Cash,Every 3 Months,43
1203,Male,65,Puffer Jacket,Outerwear,Summer,Pink,M,Wisconsin,2.9,Yes,Next Day Air,No,Yes,2,PayPal,Monthly,31
1204,Male,59,Skirt,Clothing,Summer,Orange,M,Mississippi,,Yes,2-Day Shipping,No,Yes,50,Cash,Quarterly,81
1205,Male,31,Earbuds,Electronics,Spring,White,XL,Mississippi,3.3,Yes,Standard,No,Yes,34,Bank Transfer,Weekly,61
1206,Male,49,Scarf,Accessories,Spring,Purple,S,California,2.8,Yes,Free Shipping,No,Yes,33,Cash,Weekly,96
1207,Male,53,Skirt,Clothing,Spring,Olive,S,Delaware,4.5,Yes,Express,No,Yes,34,Credit Card,Annually,29
1208,Male,48,Dress,Clothing,Spring,Gray,L,Montana,2.6,Yes,Express,No,Yes,39,Credit Card,Weekly,33
1209,Male,23,Heels,Footwear,Spring,Silver,S,Indiana,3.7,Yes,Store Pickup,No,Yes,47,Bank Transfer,Bi-Weekly,32
1210,Male,68,Loafers,Footwear,Fall,Orange,M,West Virginia,4.4,Yes,Store Pickup,No,Yes,37,Cash,Bi-Weekly,56
1211,Male,35,Jacket,Clothing,Winter,Magenta,M,Iowa,4.3,Yes,Store Pickup,No,Yes,40,Cash,Bi-Weekly,94
1212,Male,34,Earbuds,Electronics,Winter,Beige,L,Maine,3.5,Yes,2-Day Shipping,No,Yes,8,Bank Transfer,Weekly,53
1213,Male,62,Windbreaker,Outerwear,Spring,Lavender,M,Connecticut,3.8,Yes,Free Shipping,No,Yes,12,Cash,Annually,82
1214,Male,21,Raincoat,Outerwear,Summer,Peach,M,Kansas,3.5,Yes,Standard,No,Yes,36,Credit Card,Annually,70
1215,Male,70,Overcoat,Outerwear,Summer,Magenta,S,Vermont,4.6,Yes,Standard,No,Yes,48,Venmo,Weekly,76
1216,Male,55,Earbuds,Electronics,Spring,Beige,L,Nebraska,2.6,Yes,Express,No,Yes,47,PayPal,Annually,29
1217,Male,43,Smartwatch,Electronics,Winter,Yellow,L,Nevada,4.4,Yes,Express,No,Yes,2,Credit Card,Fortnightly,100
1218,Male,19,Loafers,Footwear,Winter,Brown,L,Tennessee,4,Yes,Express,No,Yes,24,Cash,Annually,94
1219,Male,47,Necklace,Accessories,Fall,Charcoal,L,Arkansas,4.4,Yes,Standard,No,Yes,40,Credit Card,Annually,25
1220,Male,26,Sunglasses,Accessories,Fall,Silver,L,Wisconsin,4.7,Yes,Standard,No,Yes,50,Cash,Quarterly,88
1221,Male,46,Belt,Accessories,Spring,Green,S,Hawaii,3.9,Yes,Next Day Air,No,Yes,25,Bank Transfer,Quarterly,78
1222,Male,19,Sneakers,Footwear,Spring,Pink,L,Alaska,2.7,Yes,Next Day Air,No,Yes,20,Venmo,Monthly,45
1223,Male,49,Flip-Flops,Footwear,Winter,Purple,M,New York,3.7,Yes,Next Day Air,No,Yes,10,Cash,Monthly,73
1224,Male,51,Belt,Accessories,Spring,Orange,S,Colorado,2.6,Yes,Express,No,Yes,32,PayPal,Weekly,61
1225,Male,64,Headphones,Electronics,Fall,Charcoal,M,Wisconsin,3.9,Yes,Standard,No,Yes,31,Bank Transfer,Every 3 Months,22
1226,Male,67,Watch,Accessories,Spring,Teal,S,Michigan,4.9,Yes,2-Day Shipping,No,Yes,48,Credit Card,Every 3 Months,38
1227,Male,37,Sunglasses,Accessories,Spring,Beige,XL,Hawaii,4.1,Yes,Express,No,Yes,23,Credit Card,Fortnightly,38
1228,Male,40,Jeans,Clothing,Winter,White,XL,Virginia,3,Yes,Next Day Air,No,Yes,1,Debit Card,Weekly,100
1229,Male,38,Raincoat,Outerwear,Winter,White,M,Ohio,4.1,Yes,Free Shipping,No,Yes,4,Credit Card,Every 3 Months,64
1230,Male,66,Windbreaker,Outerwear,Fall,Orange,S,Missouri,,Yes,Store Pickup,No,Yes,3,Debit Card,Monthly,55
1231,Male,47,Dress,Clothing,Fall,Cyan,M,Indiana,4,Yes,Store Pickup,No,Yes,3,Cash,Every 3 Months,91
1232,Male,56,Windbreaker,Outerwear,Summer,Orange,L,Florida,3.6,Yes,Store Pickup,No,Yes,44,Bank Transfer,Annually,38
1233,Male,51,Earbuds,Electronics,Spring,Olive,M,Minnesota,3,Yes,Express,No,Yes,5,Credit Card,Fortnightly,97
1234,Male,25,Windbreaker,Outerwear,Fall,Charcoal,M,Nevada,3,Yes,2-Day Shipping,No,Yes,50,PayPal,Bi-Weekly,22
1235,Male,37,Running Shoes,Footwear,Fall,White,S,Maine,2.6,Yes,Next Day Air,No,Yes,2,PayPal,Monthly,92
1236,Male,41,Earbuds,Electronics,Winter,Teal,L,Massachusetts,3.4,Yes,2-Day Shipping,No,Yes,29,Venmo,Quarterly,84
1237,Male,64,Smartwatch,Electronics,Summer,Yellow,M,North Dakota,3.1,Yes,2-Day Shipping,No,Yes,11,Cash,Every 3 Months,93
1238,Male,23,Hat,Accessories,Spring,White,L,New Jersey,3,Yes,2-Day Shipping,No,Yes,37,Bank Transfer,Monthly,50
1239,Male,62,Powerbank,Electronics,Spring,Beige,XL,Indiana,3.7,Yes,Express,No,Yes,32,Bank Transfer,Bi-Weekly,64
1240,Male,39,Bluetooth Speaker,Electronics,Fall,Beige,S,Oregon,3.5,Yes,Free Shipping,No,Yes,27,Venmo,Every 3 Months,61
1241,Male,52,Sunglasses,Accessories,Summer,Maroon,M,North Dakota,2.8,Yes,Express,No,Yes,31,Debit Card,Annually,48
1242,Male,50,Bluetooth Speaker,Electronics,Spring,Teal,L,South Carolina,4.5,Yes,2-Day Shipping,No,Yes,36,Credit Card,Every 3 Months,45
1243,Male,28,Running Shoes,Footwear,Winter,Lavender,M,North Carolina,3.3,Yes,Next Day Air,No,Yes,34,Credit Card,Weekly,88
1244,Male,67,Headphones,Electronics,Spring,Maroon,M,North Dakota,3.4,Yes,2-Day Shipping,No,Yes,15,Bank Transfer,Annually,57
1245,Male,41,Powerbank,Electronics,Summer,Orange,L,Massachusetts,3.2,Yes,Express,No,Yes,14,Cash,Fortnightly,68
1246,Male,19,Boots,Footwear,Spring,Cyan,XL,Tennessee,3.7,Yes,Next Day Air,No,Yes,46,Cash,Quarterly,94
1247,Male,70,Powerbank,Electronics,Summer,Silver,M,Missouri,4.6,Yes,Standard,No,Yes,33,Cash,Bi-Weekly,41
1248,Male,49,Bluetooth Speaker,Electronics,Spring,Teal,L,Tennessee,5,Yes,Next Day Air,No,Yes,41,Venmo,Bi-Weekly,83
1249,Male,59,Powerbank,Electronics,Winter,Blue,M,Colorado,4.4,Yes,Express,No,Yes,39,PayPal,Every 3 Months,22
1250,Male,52,Raincoat,Outerwear,Fall,Blue,S,Mississippi,4.9,Yes,2-Day Shipping,No,Yes,7,Debit Card,Bi-Weekly,74
1251,Male,20,Watch,Accessories,Fall,Olive,L,West Virginia,4.1,Yes,2-Day Shipping,No,Yes,29,Cash,Bi-Weekly,90
1252,Male,31,Puffer Jacket,Outerwear,Fall,Purple,XL,North Carolina,4.9,Yes,2-Day Shipping,No,Yes,18,PayPal,Quarterly,79
1253,Male,33,Earbuds,Electronics,Summer,Charcoal,XL,Ohio,4.7,Yes,Free Shipping,No,Yes,15,Venmo,Annually,28
1254,Male,44,Bluetooth Speaker,Electronics,Fall,Olive,M,Nebraska,3,Yes,Express,No,Yes,39,Credit Card,Every 3 Months,88
1255,Male,40,Overcoat,Outerwear,Winter,Violet,S,Illinois,3.4,Yes,Express,No,Yes,11,Debit Card,Bi-Weekly,26
1256,Male,69,Windbreaker,Outerwear,Fall,Red,L,Oklahoma,3.2,Yes,Express,No,Yes,4,Bank Transfer,Quarterly,27
1257,Male,29,Overcoat,Outerwear,Fall,Beige,XL,Arizona,,Yes,Standard,No,Yes,33,Credit Card,Weekly,83
1258,Male,54,Watch,Accessories,Summer,Green,M,Hawaii,4.5,Yes,Standard,No,Yes,37,PayPal,Quarterly,39
1259,Male,65,Earbuds,Electronics,Winter,Violet,L,Missouri,2.7,Yes,Next Day Air,No,Yes,32,Credit Card,Monthly,89
1260,Male,54,Bluetooth Speaker,Electronics,Summer,Teal,M,Alabama,3.4,Yes,Next Day Air,No,Yes,44,Cash,Annually,68
1261,Male,60,Bluetooth Speaker,Electronics,Spring,Yellow,M,Arkansas,4.6,Yes,Next Day Air,No,Yes,41,PayPal,Bi-Weekly,90
1262,Male,43,Headphones,Electronics,Fall,Yellow,XL,North Carolina,2.7,Yes,Express,No,Yes,44,Cash,Monthly,34
1263,Male,44,Sweater,Clothing,Winter,Olive,M,North Dakota,4.2,Yes,Standard,No,Yes,32,Debit Card,Quarterly,51
1264,Male,69,Shorts,Clothing,Fall,Magenta,S,Montana,3.2,Yes,2-Day Shipping,No,Yes,13,Venmo,Annually,45
1265,Male,46,T-Shirt,Clothing,Spring,Black,M,Colorado,4.8,Yes,Express,No,Yes,48,Venmo,Annually,88
1266,Male,41,Windbreaker,Outerwear,Spring,Olive,S,Idaho,3.3,Yes,Next Day Air,No,Yes,3,Credit Card,Quarterly,85
1267,Male,32,Headphones,Electronics,Spring,Magenta,L,Michigan,4.2,Yes,Free Shipping,No,Yes,39,Cash,Every 3 Months,100
1268,Male,26,Boots,Footwear,Fall,Olive,M,Illinois,4.8,Yes,Store Pickup,No,Yes,7,PayPal,Every 3 Months,42
1269,Male,61,Loafers,Footwear,Fall,Violet,M,Georgia,4.9,Yes,Store Pickup,No,Yes,11,Debit Card,Weekly,53
1270,Male,49,Earbuds,Electronics,Winter,Red,S,Alabama,3.9,Yes,Store Pickup,No,Yes,47,Bank Transfer,Annually,86
1271,Male,53,Necklace,Accessories,Winter,Lavender,M,Alaska,3,Yes,Express,No,Yes,28,Credit Card,Quarterly,66
1272,Male,24,Sandals,Footwear,Winter,Gold,L,Massachusetts,4.6,Yes,2-Day Shipping,No,Yes,17,PayPal,Weekly,100
1273,Male,37,Sweater,Clothing,Spring,Red,M,Michigan,3.5,Yes,Next Day Air,No,Yes,11,Bank Transfer,Every 3 Months,47
1274,Male,43,Puffer Jacket,Outerwear,Fall,Magenta,M,Alaska,4.8,Yes,2-Day Shipping,No,Yes,12,Debit Card,Monthly,25
1275,Male,31,Smartwatch,Electronics,Fall,Teal,M,North Dakota,4.8,Yes,2-Day Shipping,No,Yes,7,Bank Transfer,Monthly,51
1276,Male,49,Earbuds,Electronics,Fall,Purple,XL,South Carolina,3,Yes,2-Day Shipping,No,Yes,19,Debit Card,Weekly,41
1277,Male,69,Hoodie,Clothing,Winter,Charcoal,XL,Pennsylvania,4.5,Yes,Express,No,Yes,24,Cash,Every 3 Months,73
1278,Male,65,Powerbank,Electronics,Spring,Gray,M,Colorado,4.8,Yes,Free Shipping,No,Yes,19,Debit Card,Weekly,42
1279,Male,41,Hoodie,Clothing,Fall,White,S,New Hampshire,3.8,Yes,Express,No,Yes,39,Cash,Bi-Weekly,20
1280,Male,37,Watch,Accessories,Summer,Olive,M,Maryland,4.6,Yes,2-Day Shipping,No,Yes,1,Cash,Weekly,30
1281,Male,70,Smartwatch,Electronics,Winter,Charcoal,XL,Georgia,3.1,Yes,Next Day Air,No,Yes,10,Bank Transfer,Fortnightly,53
1282,Male,63,Bracelet,Accessories,Spring,Charcoal,XL,Wisconsin,3.4,Yes,2-Day Shipping,No,Yes,48,PayPal,Every 3 Months,74
1283,Male,55,Dress,Clothing,Spring,Orange,M,Texas,3.3,Yes,Express,No,Yes,24,PayPal,Fortnightly,57
1284,Male,52,Raincoat,Outerwear,Fall,Yellow,M,Oregon,4.8,Yes,Next Day Air,No,Yes,42,Credit Card,Bi-Weekly,57
1285,Male,22,Running Shoes,Footwear,Spring,Beige,L,Indiana,2.8,Yes,Standard,Yes,Yes,20,Cash,Bi-Weekly,77
1286,Male,54,Puffer Jacket,Outerwear,Winter,Silver,S,Nevada,3.1,Yes,Next Day Air,Yes,Yes,49,Debit Card,Quarterly,40
1287,Male,28,Puffer Jacket,Outerwear,Summer,Indigo,XL,New Hampshire,4.6,Yes,Express,Yes,Yes,25,Venmo,Every 3 Months,46
1288,Male,67,Necklace,Accessories,Summer,Lavender,M,New York,2.6,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Annually,78
1289,Male,59,Hat,Accessories,Winter,Turquoise,S,Texas,2.6,Yes,2-Day Shipping,Yes,Yes,12,PayPal,Bi-Weekly,59
1290,Male,26,Scarf,Accessories,Fall,Green,M,Nevada,3.8,Yes,2-Day Shipping,Yes,Yes,21,Venmo,Quarterly,75
1291,Male,24,Heels,Footwear,Fall,Orange,XL,Washington,4.5,Yes,Free Shipping,Yes,Yes,35,Debit Card,Annually,54
1292,Male,62,Bluetooth Speaker,Electronics,Summer,Teal,L,Tennessee,3,Yes,Express,Yes,Yes,42,Credit Card,Quarterly,42
1293,Male,70,Raincoat,Outerwear,Spring,Maroon,L,Georgia,,Yes,2-Day Shipping,Yes,Yes,3,Cash,Weekly,44
1294,Male,45,Shorts,Clothing,Winter,Red,M,Massachusetts,3.8,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Monthly,52
1295,Male,58,Running Shoes,Footwear,Winter,Yellow,M,Oregon,3.5,Yes,2-Day Shipping,Yes,Yes,22,Debit Card,Every 3 Months,69
1296,Male,31,Sandals,Footwear,Spring,Gray,M,Oklahoma,3.8,Yes,Express,Yes,Yes,47,Debit Card,Fortnightly,26
1297,Male,32,Jacket,Clothing,Spring,Blue,XL,Wisconsin,4.6,Yes,Free Shipping,Yes,Yes,33,Debit Card,Annually,33
1298,Male,36,Overcoat,Outerwear,Winter,Lavender,M,Oregon,3.1,Yes,Express,Yes,Yes,50,Credit Card,Annually,32
1299,Male,25,Shorts,Clothing,Spring,Yellow,M,Georgia,3.4,Yes,2-Day Shipping,Yes,No,46,Venmo,Every 3 Months,85
1300,Male,48,Blazer,Clothing,Summer,Indigo,M,New Mexico,3.3,Yes,Express,Yes,No,34,Debit Card,Bi-Weekly,30
